date,nav,shares_outstanding,total_net_assets
2022-12-30,87.514179,467474200,40910620788.59
2023-01-03,84.342011,467224200,39406628461.28
2023-01-04,84.388894,466574200,39373680602.33
2023-01-05,86.018291,462674200,39798443967.09
2023-01-06,87.52645,463974200,40610014804.82
2023-01-09,87.231437,465324200,40590898827.29
2023-01-10,87.845703,465024200,40850377892.5
2023-01-11,88.128385,464524200,40937767590.71
2023-01-12,89.810054,464124200,41683019508.37
2023-01-13,89.927053,465474200,41858722895.59
2023-01-17,90.088502,465974200,41978917793.45
2023-01-18,88.499804,466224200,41260750228.79
2023-01-19,89.52696,467074200,41815733046.89
2023-01-20,90.643033,467174200,42346086357.67
2023-01-23,90.548466,469574200,42519223439.6
2023-01-24,90.306319,468724200,42328757356.07
2023-01-25,90.199772,470224200,42414115575.12
2023-01-26,93.104944,469474200,43710369334.94
2023-01-27,91.248457,475024200,43345225317.59
2023-01-30,89.167989,472474200,42129574337.3
2023-01-31,89.864572,472324200,42445212080.21
2023-02-01,88.1888,470424200,41486145916.83
2023-02-02,86.161822,468474200,40364590568.96
2023-02-03,86.011233,466924200,40160726312.34
2023-02-06,85.644707,464024200,39741216474.13
2023-02-07,88.280596,462274200,40809842026.03
2023-02-08,87.549553,462724200,40511297085.54
2023-02-09,86.846288,461924200,40116401941.7
2023-02-10,90.214862,461474200,41631831353.38
2023-02-13,90.000389,463024200,41672358086.06
2023-02-14,90.022117,461624200,41556387539.84
2023-02-15,88.468206,463974200,41046965256.05
2023-02-16,87.606574,464474200,40690993205.43
2023-02-17,84.46245,465524200,39319314625.55
2023-02-21,84.128377,466024200,39205859551.23
2023-02-22,83.545345,465474200,38888202461.82
2023-02-23,84.63424,463774200,39251176819.71
2023-02-24,84.650796,466524200,39491644703.19
2023-02-27,84.94348,468074200,39759851350.45
2023-02-28,83.699659,469224200,39273905507.04
2023-03-01,85.364701,469074200,40042378676.23
2023-03-02,86.095781,469824200,40449881271.71
2023-03-03,87.339208,477974200,41745887848.24
