date,nav,shares_outstanding,total_net_assets
2011-01-05,29.283666,106721809,3125205802.63
2011-01-06,29.182157,107271809,3130422753.55
2011-01-07,29.038219,106221809,3084492102.58
2011-01-10,29.052213,105221809,3056926437.27
2011-01-11,29.031925,105721809,3069307664.35
2011-01-12,29.259888,105721809,3093408251.89
2011-01-13,29.342188,106271809,3118247410.65
2011-01-14,29.336708,106271809,3117665030.47
2011-01-18,29.345328,106271809,3118581047.72
2011-01-19,29.288998,105871809,3100879185.93
2011-01-20,29.440038,105771809,3113926023.47
2011-01-21,29.463065,110221809,3247472340.1
2011-01-24,29.557968,110921809,3278623266.58
2011-01-25,29.636414,111571809,3306588368.78
2011-01-26,29.546515,112121809,3312808707.26
2011-01-27,29.27848,111421809,3262261171.73
2011-01-28,28.964093,106121809,3073721924.77
2011-01-31,28.868859,106371809,3070832794.49
2011-02-01,29.083845,104971809,3052983873.7
2011-02-02,28.981001,101421809,2939305569.36
2011-02-03,29.127293,97871809,2850740893.14
2011-02-04,29.304562,103871809,3043917847.33
2011-02-07,29.337462,104871809,3076672691.41
2011-02-08,29.498611,104771809,3090622786.17
2011-02-09,29.548238,104471809,3086957832.48
2011-02-10,29.410571,104471809,3072575592.55
2011-02-11,29.572434,104721809,3096878732.96
2011-02-14,29.44373,102971809,3031874129.92
2011-02-15,29.426463,100921809,2969771829.47
2011-02-16,29.521572,100571809,2969037910.29
2011-02-17,29.710095,100571809,2987998006.09
2011-02-18,29.806933,102571809,3057351019.86
2011-02-22,29.592821,101321809,2998398158.78
2011-02-23,29.516256,105871809,3124939459.61
2011-02-24,29.39553,98321809,2890221705.17
2011-02-25,29.532146,98671809,2913990241.7
2011-02-28,29.681712,102021809,3028181999.47
2011-03-01,29.500888,104021809,3068735772.3
2011-03-02,29.420343,104571809,3076538460.4
2011-03-03,29.717071,103021809,3061506415.07
2011-03-04,29.585484,103371809,3058305032.26
2011-03-07,29.490294,105021809,3097123994.97
2011-03-08,29.757905,108721809,3235333238.15
2011-03-09,29.927869,107871809,3228373370.71
2011-03-10,29.717162,112121809,3331941949.87
2011-03-11,29.749341,112121809,3335549980.55
2011-03-14,29.532504,112571809,3324527407.15
2011-03-15,29.252775,111371809,3257934501.44
2011-03-16,28.846708,110221809,3179536295.15
2011-03-17,28.995697,107921809,3129268088.79
2011-03-18,29.049559,106871809,3104578905.33
2011-03-21,29.414121,107021809,3147952432.42
2011-03-22,29.365219,106721809,3133909264.25
2011-03-23,29.429231,106721809,3140740751.88
2011-03-24,29.686444,106721809,3168190985.81
2011-03-25,29.691585,107571809,3193977515.64
2011-03-28,29.676511,108071809,3207194222.39
2011-03-29,29.823098,108521809,3236456598.89
2011-03-30,29.991711,112071809,3361225274.38
2011-03-31,29.927303,114971809,3440796209.5
2011-04-01,30.085276,115671809,3480018323.59
2011-04-04,30.138517,115671809,3486176807.37
2011-04-05,30.173219,117471809,3544502601.27
2011-04-06,30.29524,115021809,3484613362.94
2011-04-07,30.337545,115971809,3518300015.28
2011-04-08,30.24667,114471809,3462391006.69
2011-04-11,30.420594,116171809,3534015470.6
2011-04-12,30.508276,118471809,3614370687.04
2011-04-13,30.518193,121621809,3711677806.07
2011-04-14,30.704338,122821809,3771162287.68
2011-04-15,30.875139,123621809,3816840560.1
2011-04-18,30.661003,127271809,3902281296.65
2011-04-19,30.732083,128621809,3952816092.61
2011-04-20,30.903292,129171809,3991834166.11
2011-04-21,30.911934,129771809,4011497564.6
2011-04-25,30.811883,127671809,3933808785.38
2011-04-26,31.017048,125821809,3902621094.57
2011-04-27,31.22981,126271809,3943444596.94
2011-04-28,31.426006,124871809,3924222261.55
