date,nav,shares_outstanding,total_net_assets
2007-07-26,39.803258,37812708,1505068968.07
2007-07-27,39.276047,38012708,1492988907.63
2007-07-30,39.876324,38662708,1541726680.0
2007-07-31,39.399614,38412708,1513445869.15
2007-08-01,39.741833,39012708,1550436529.54
2007-08-02,40.059467,37612708,1506745029.38
2007-08-03,39.107305,41512708,1623450125.79
2007-08-06,39.768051,44062708,1752288025.61
2007-08-07,39.734679,45012708,1788565508.61
2007-08-08,39.889406,45712708,1823452768.82
2007-08-09,38.627816,45412708,1754193750.76
2007-08-10,38.696427,43112708,1668307769.06
2007-08-13,39.013652,42712708,1666378725.78
2007-08-14,38.236531,42462708,1623626640.9
2007-08-15,37.447498,42562708,1593866903.33
2007-08-16,37.204882,42062708,1564938093.13
2007-08-17,38.136391,42512708,1621281241.12
2007-08-20,38.499856,46212708,1779182603.2
2007-08-21,38.412973,44162708,1696420919.37
2007-08-22,39.147567,45062708,1764095377.21
2007-08-23,38.823904,44312708,1720392300.52
2007-08-24,39.364439,42312708,1665616004.73
2007-08-27,39.193885,42312708,1658399403.15
2007-08-28,38.150105,42462708,1619956778.31
2007-08-29,38.998574,42412708,1654035142.65
2007-08-30,38.812262,42412708,1646133126.23
2007-08-31,39.364045,42512708,1673472142.7
2007-09-04,39.590429,41312708,1635587848.66
2007-09-05,39.119112,41712708,1631764084.97
2007-09-06,39.457422,41712708,1645875923.56
2007-09-07,38.683755,42812708,1656156323.73
2007-09-10,38.666829,39862708,1541364514.06
2007-09-11,39.087909,39862708,1558149899.16
2007-09-12,39.148058,40262708,1576206838.83
2007-09-13,39.478002,39862708,1573700048.11
2007-09-14,39.53223,40862708,1615393970.46
2007-09-17,39.337797,40962708,1611382700.26
2007-09-18,40.624065,42112708,1710789369.48
2007-09-19,40.808672,41462708,1692038064.77
2007-09-20,40.572065,42212708,1712656720.6
2007-09-21,40.574883,43962708,1783781745.68
2007-09-24,40.273127,46812708,1885294118.44
2007-09-25,40.536683,47062708,1907766061.73
2007-09-26,40.728827,46312708,1886262268.55
2007-09-27,40.945585,47462708,1943388359.24
2007-09-28,40.918137,48012708,1964590566.1
2007-10-01,41.533638,48612708,2019062601.5
